,Unnamed: 0,Unnamed: 0.1,sourceName,double,speed,length
75,75,7154,Parkinsons,0.308,3.713314245,33.07086614
76,76,7155,Parkinsons,0.32,2.8409090910000003,27.16535433
77,77,7156,Parkinsons,0.285,3.176449535,30.70866142
78,78,7157,Parkinsons,0.326,2.4606299209999998,26.37795276
79,79,7158,Parkinsons,0.321,1.5882247669999998,17.71653543
80,80,7159,Parkinsons,0.32799999999999996,2.0803507519999997,18.8976378
81,81,7160,Parkinsons,0.32299999999999995,2.37115247,23.22834646
82,82,7161,Parkinsons,0.321,2.505368647,27.95275591
83,83,7162,Parkinsons,0.335,3.2211882610000004,32.67716535
84,84,7163,Parkinsons,0.29600000000000004,1.7671796709999998,18.8976378
85,85,7164,Parkinsons,0.29100000000000004,2.013242663,20.07874016
86,86,7165,Parkinsons,0.28600000000000003,1.722440945,19.68503937
87,87,7166,Parkinsons,0.307,1.9908733,21.25984252
88,88,7167,Parkinsons,0.311,2.192197566,22.83464567
89,89,7168,Parkinsons,0.287,1.655332856,19.29133858
90,90,7169,Parkinsons,0.304,2.550107373,27.95275591
91,91,7170,Parkinsons,0.302,2.550107373,27.95275591
92,92,7171,Parkinsons,0.313,2.617215462,28.34645669
93,93,7172,Parkinsons,0.301,2.68432355,24.80314961
94,94,7173,Parkinsons,0.332,2.594846099,25.59055118
95,95,7174,Parkinsons,0.319,3.176449535,29.92125984
96,96,7175,Parkinsons,0.322,2.773801002,26.37795276
97,97,7176,Parkinsons,0.314,2.818539728,26.37795276
98,98,7177,Parkinsons,0.319,2.68432355,25.59055118
99,99,7178,Parkinsons,0.317,2.8856478169999997,27.55905512
100,100,7179,Parkinsons,0.324,2.214566929,22.04724409
101,101,7180,Parkinsons,0.322,2.415891195,24.80314961
102,102,7181,Parkinsons,0.312,2.52773801,24.80314961
103,103,7182,Parkinsons,0.332,2.52773801,25.59055118
104,104,7183,Parkinsons,0.345,2.706692913,26.77165354
105,105,7184,Parkinsons,0.311,2.706692913,27.16535433
106,106,7185,Parkinsons,0.32,2.482999284,25.98425197
107,107,7186,Parkinsons,0.306,2.281675018,24.80314961
108,108,7187,Parkinsons,0.294,1.7448103080000001,18.11023622
109,109,7188,Parkinsons,0.306,2.035612026,19.68503937
110,110,7189,Parkinsons,0.319,1.9237652109999999,19.68503937
111,111,7190,Parkinsons,0.332,2.572476736,24.80314961
112,112,7191,Parkinsons,0.332,2.550107373,25.19685039
113,113,7192,Parkinsons,0.32299999999999995,2.594846099,26.37795276
114,114,7193,Parkinsons,0.337,2.639584825,24.80314961
115,115,7194,Parkinsons,0.312,2.706692913,27.16535433
116,116,7195,Parkinsons,0.33299999999999996,2.348783107,23.62204724
117,117,7196,Parkinsons,0.32,2.192197566,24.40944882
118,118,7197,Parkinsons,0.297,2.102720115,24.40944882
119,119,7198,Parkinsons,0.315,2.259305655,24.40944882
120,120,7199,Parkinsons,0.32,2.415891195,25.19685039
121,121,7200,Parkinsons,0.33299999999999996,2.1698282030000002,23.22834646
122,122,7201,Parkinsons,0.324,2.482999284,25.19685039
123,123,7202,Parkinsons,0.301,1.7000715819999999,16.92913386
124,124,7203,Parkinsons,0.332,2.035612026,20.86614173
125,125,7204,Parkinsons,0.33,1.7000715819999999,15.7480315
126,126,7205,Parkinsons,0.327,2.661954188,26.77165354
127,127,7206,Parkinsons,0.327,2.348783107,24.40944882
128,128,7207,Parkinsons,0.287,2.14745884,22.83464567
129,129,7208,Parkinsons,0.324,2.393521832,24.40944882
130,130,7209,Parkinsons,0.304,2.930386543,27.95275591
131,131,7210,Parkinsons,0.312,2.2369362919999998,25.59055118
132,132,7211,Parkinsons,0.337,2.4606299209999998,26.37795276
133,133,7212,Parkinsons,0.316,2.415891195,25.98425197
134,134,7213,Parkinsons,0.326,2.393521832,25.59055118
135,135,7214,Parkinsons,0.315,2.952755906,28.74015748
136,136,7215,Parkinsons,0.312,1.946134574,19.29133858
137,137,7216,Parkinsons,0.303,2.617215462,24.40944882
138,138,7217,Parkinsons,0.318,2.125089477,20.47244094
139,139,7218,Parkinsons,0.32799999999999996,1.9013958480000002,20.07874016
140,140,7219,Parkinsons,0.315,2.3040443809999998,22.44094488
141,141,7220,Parkinsons,0.317,2.214566929,22.04724409
142,142,7221,Parkinsons,0.344,2.057981389,23.22834646
143,143,7222,Parkinsons,0.29100000000000004,2.438260558,24.01574803
144,144,7223,Parkinsons,0.315,2.8632784539999996,25.98425197
145,145,7224,Parkinsons,0.331,2.594846099,25.19685039
146,146,7225,Parkinsons,0.316,2.348783107,22.83464567
147,147,7226,Parkinsons,0.319,2.259305655,22.83464567
148,148,7227,Parkinsons,0.306,2.617215462,26.37795276
149,149,7228,Parkinsons,0.325,1.7671796709999998,18.11023622
150,150,7229,Parkinsons,0.312,3.086972083,26.37795276
151,151,7230,Parkinsons,0.31,2.326413744,25.59055118
